word,pos,cefr
times,preposition,B2
timetable,noun,B2
timing,noun,B2
tin,noun,B2
tiny,adjective,B2
tip,noun,B2
tip,verb,B2
tiptoe,verb,B2
tire,verb,B2
tired,adjective,B2
tiredness,noun,B2
tiresome,adjective,B2
tiring,adjective,B2
tissue,noun,B2
title,noun,B2
to,infinitive-to,B2
to,preposition,B2
toast,noun,B2
tobacco,noun,B2
today,adverb,B2
today,noun,B2
toe,noun,B2
toenail,noun,B2
together,adverb,B2
toil,verb,B2
toilet,noun,B2
tolerant,adjective,B2
tolerate,verb,B2
toll,noun,B2
tomato,noun,B2
tomb,noun,B2
tomorrow,adverb,B2
tomorrow,noun,B2
ton,noun,B2
tone,noun,B2
tongue,noun,B2
tonight,adverb,B2
tonight,noun,B2
too,adverb,B2
tool,noun,B2
tooth,noun,B2
toothache,noun,B2
toothbrush,noun,B2
toothpaste,noun,B2
top,adjective,B2
top,noun,B2
topic,noun,B2
torch,noun,B2
tornado,noun,B2
tortoiseshell,noun,B2
torture,verb,B2
toss,verb,B2
total,adjective,B2
total,noun,B2
totally,adverb,B2
touch,noun,B2
touch,verb,B2
tough,adjective,B2
tour,noun,B2
tour,verb,B2
tour guide,noun,B2
tourism,noun,B2
tourist,noun,B2
tournament,noun,B2
toward/towards,preposition,B2
towel,noun,B2
tower,noun,B2
town,noun,B2
toxic,adjective,B2
toy,noun,B2
trace,noun,B2
trace,verb,B2
track,noun,B2
track,verb,B2
tracksuit,noun,B2
trade,noun,B2
trade,verb,B2
trader,noun,B2
tradition,noun,B2
traditional,adjective,B2
traditionally,adverb,B2
traffic,noun,B2
traffic jam,noun,B2
traffic light,noun,B2
tragedy,noun,B2
tragic,adjective,B2
trail,noun,B2
trail,verb,B2
trailer,noun,B2
train,noun,B2
train,verb,B2
trainee,noun,B2
trainer,noun,B2
training,noun,B2
trait,noun,B2
traitor,noun,B2
tram,noun,B2
tramp,noun,B2
trample,noun,B2
transcript,noun,B2
transfer,noun,B2
transfer,verb,B2
transform,verb,B2
transformation,noun,B2
transfusion,noun,B2
transient,adjective,B2
transistor,noun,B2
transition,noun,B2
transitional,adjective,B2
transitive,adjective,B2
translate,verb,B2
translation,noun,B2
translator,noun,B2
transmission,noun,B2
transmit,verb,B2
transparent,adjective,B2
transport,noun,B2
transport,verb,B2
transportation,noun,B2
trap,noun,B2
trash,noun,B2
travel,noun,B2
travel,verb,B2
travel agent,noun,B2
traveler/traveller,noun,B2
traverse,noun,B2
tray,noun,B2
tread,verb,B2
treasure,noun,B2
treat,noun,B2
treat,verb,B2
treatment,noun,B2
treaty,noun,B2
tree,noun,B2
trek,noun,B2
tremble,verb,B2
tremendous,adjective,B2
tremendously,adverb,B2
tremor,noun,B2
trend,noun,B2
trial,noun,B2
triangle,noun,B2
tribe,noun,B2
trick,noun,B2
trick,verb,B2
tricky,adjective,B2
trigger,noun,B2
trim,noun,B2
trio,noun,B2
trip,noun,B2
trip,verb,B2
triumph,noun,B2
trivial,adjective,B2
trolley,noun,B2
troop,noun,B2
trophy,noun,B2
tropic,adjective,B2
tropical,adjective,B2
trouble,noun,B2
trouble,verb,B2
troublesome,adjective,B2
trousers,noun,B2
truck,noun,B2
TRUE,adjective,B2
truly,adverb,B2
trumpet,noun,B2
trunk,noun,B2
trust,noun,B2
trust,verb,B2
trustworthy,adjective,B2
trusty,adjective,B2
truth,noun,B2
truthful,adjective,B2
truthfulness,noun,B2
try,noun,B2
try,verb,B2
T-shirt/tee-shirt,noun,B2
tub,noun,B2
tube,noun,B2
tuberculosis,noun,B2
Tuesday,noun,B2
tug,noun,B2
tuition,noun,B2
tulip,noun,B2
tumble,verb,B2
tumor/tumour,noun,B2
tuna,noun,B2
tune,noun,B2
tunnel,noun,B2
turbulence,noun,B2
turbulent,adjective,B2
turkey,noun,B2
turn,noun,B2
turn,verb,B2
turning,noun,B2
turtle,noun,B2
tutor,noun,B2
TV,noun,B2
twelve,number,B2
twenty,number,B2
twice,adverb,B2
twin,noun,B2
twinkle,noun,B2
twist,noun,B2
twist,verb,B2
twisted,adjective,B2
two,number,B2
type,noun,B2
type,verb,B2
typhoid,noun,B2
typical,adjective,B2
typically,adverb,B2
tyranny,noun,B2
tyrant,noun,B2
ugly,adjective,B2
ultimate,adjective,B2
ultimately,adverb,B2
umbrella,noun,B2
unable,adjective,B2
unacceptable,adjective,B2
unafraid,adjective,B2
unashamedly,adverb,B2
unattractive,adjective,B2
unauthorized/unauthorised,adjective,B2
unavailable,adjective,B2
unaware,adjective,B2
unbearable,adjective,B2
unbeatable,adjective,B2
unbelievable,adjective,B2
uncertain,adjective,B2
uncertainty,noun,B2
unchanged,adjective,B2
uncharacteristic,adjective,B2
uncle,noun,B2
unclear,adjective,B2
unclearly,adverb,B2
uncomfortable,adjective,B2
uncomfortably,adverb,B2
uncommon,adjective,B2
unconcerned,adjective,B2
unconscious,adjective,B2
uncontrollable,adjective,B2
uncover,verb,B2
under,preposition,B2
underage,adjective,B2
underestimate,verb,B2
undergo,verb,B2
undergraduate,noun,B2
underground,adjective,B2
underground,adverb,B2
underline,noun,B2
underline,verb,B2
underneath,adverb,B2
underneath,preposition,B2
underpants,noun,B2
undersea,adjective,B2
understand,verb,B2
understandable,adjective,B2
understanding,adjective,B2
understanding,noun,B2
undertake,verb,B2
underwater,adjective,B2
underwater,adverb,B2
underwear,noun,B2
undo,verb,B2
undoubtedly,adverb,B2
undreamed,adjective,B2
undress,verb,B2
undressed,adjective,B2
unease,noun,B2
uneasily,adverb,B2
uneasy,adjective,B2
unemployed,adjective,B2
unemployment,noun,B2
unenthusiastic,adjective,B2
uneven,adjective,B2
unexpected,adjective,B2
unexpectedly,adverb,B2
unfair,adjective,B2
unfairly,adverb,B2
unfamiliar,adjective,B2
unfashionable,adjective,B2
unfit,adjective,B2
unfold,verb,B2
unforeseen,adjective,B2
unforgettable,adjective,B2
unfortunate,adjective,B2
unfortunately,adverb,B2
unfriendly,adjective,B2
ungodly,adjective,B2
unhappiness,noun,B2
unhappy,adjective,B2
unhealthy,adjective,B2
unheard,adjective,B2
unhelpful,adjective,B2
uniform,adjective,B2
uniform,noun,B2
unify,verb,B2
unimaginable,adjective,B2
unimaginably,adverb,B2
unimportant,adjective,B2
uninterested,adjective,B2
uninteresting,adjective,B2
union,noun,B2
unique,adjective,B2
unit,noun,B2
unite,verb,B2
united,adjective,B2
universal,adjective,B2
universe,noun,B2
university,noun,B2
unjustly,adverb,B2
unkind,adjective,B2
unknown,adjective,B2
unless,conjunction,B2
unlike,adjective,B2
unlike,preposition,B2
unlikely,adjective,B2
unlimited,adjective,B2
unload,verb,B2
unlock,verb,B2
unlucky,adjective,B2
unmistakable,adjective,B2
unmistakably,adverb,B2
unnatural,adjective,B2
unnecessary,adjective,B2
unofficial,adjective,B2
unpack,verb,B2
unpleasant,adjective,B2
unpopular,adjective,B2
unpredictable,adjective,B2
unrealistic,adjective,B2
unreasonable,adjective,B2
unrelated,adjective,B2
unreliable,adjective,B2
unrest,noun,B2
unsafe,adjective,B2
unsatisfactory,adjective,B2
unselfish,adjective,B2
unstoppable,adjective,B2
unsuccessful,adjective,B2
unsuitable,adjective,B2
unsure,adjective,B2
untalented,adjective,B2
unthinkably,adverb,B2
untidy,adjective,B2
untie,verb,B2
until,conjunction,B2
until,preposition,B2
unto,preposition,B2
untreated,adjective,B2
untrimmed,adjective,B2
unusual,adjective,B2
unusually,adverb,B2
unusualness,noun,B2
unwanted,adjective,B2
unwell,adjective,B2
unwilling,adjective,B2
unwise,adjective,B2
unworldly,adjective,B2
up,adverb,B2
up,preposition,B2
upbringing,noun,B2
update,noun,B2
update,verb,B2
upgrade,noun,B2
upgrade,verb,B2
uplifted,adjective,B2
upload,verb,B2
upon,preposition,B2
upper,adjective,B2
upright,adjective,B2
upright,adverb,B2
upset,adjective,B2
upset,verb,B2
upside down,adjective,B2
upside down,adverb,B2
upstairs,adjective,B2
upstairs,adverb,B2
upstairs,noun,B2
up-to-date,adjective,B2
upward,adjective,B2
urban,adjective,B2
urge,noun,B2
urge,verb,B2
urgent,adjective,B2
urgently,adverb,B2
us,pronoun,B2
usage,noun,B2
use,noun,B2
use,verb,B2
used,adjective,B2
used to,modal auxiliary,B2
useful,adjective,B2
useless,adjective,B2
user,noun,B2
usher,verb,B2
usual,adjective,B2
usually,adverb,B2
utility,noun,B2
utilize/utilise,verb,B2
utter,verb,B2
utterly,adverb,B2
vacancy,noun,B2
vacant,adjective,B2
vacation,noun,B2
vaccine,noun,B2
vague,adjective,B2
vain,adjective,B2
valentine,noun,B2
valid,adjective,B2
valley,noun,B2
valuable,adjective,B2
value,noun,B2
value,verb,B2
van,noun,B2
vanish,verb,B2
vanity,noun,B2
variation,noun,B2
varied,adjective,B2
variety,noun,B2
various,adjective,B2
vary,verb,B2
vase,noun,B2
vast,adjective,B2
vegetable,noun,B2
vegetarian,adjective,B2
vegetarian,noun,B2
vehicle,noun,B2
vein,noun,B2
venture,noun,B2
venue,noun,B2
verb,noun,B2
verbal,adjective,B2
verbally,adverb,B2
verse,noun,B2
verse,verb,B2
version,noun,B2
versus,preposition,B2
very,adjective,B2
very,adverb,B2
vessel,noun,B2
vet,noun,B2
veteran,noun,B2
via,preposition,B2
vibrate,verb,B2
vibration,noun,B2
vice,adjective,B2
vice president,noun,B2
victim,noun,B2
victory,noun,B2
video,noun,B2
video clip,noun,B2
video game,noun,B2
view,noun,B2
view,verb,B2
viewer,noun,B2
viewpoint,noun,B2
vigor/vigour,noun,B2
vigorous,adjective,B2
vigorously,adverb,B2
villa,noun,B2
village,noun,B2
villager,noun,B2
vinegar,noun,B2
violate,verb,B2
violence,noun,B2
violent,adjective,B2
violently,adverb,B2
violin,noun,B2
virtual,adjective,B2
virtual reality,noun,B2
virtually,adverb,B2
virtue,noun,B2
virus,noun,B2
visa,noun,B2
visible,adjective,B2
visibly,adverb,B2
vision,noun,B2
visit,noun,B2
visit,verb,B2
visitor,noun,B2
visual,adjective,B2
visually,adverb,B2
vital,adjective,B2
vitamin,noun,B2
vivid,adjective,B2
vividly,adverb,B2
vocabulary,noun,B2
vocalist,noun,B2
voice,noun,B2
volcano,noun,B2
volleyball,noun,B2
volume,noun,B2
volunteer,noun,B2
volunteer,verb,B2
vomit,noun,B2
vote,noun,B2
vote,verb,B2
voter,noun,B2
vow,noun,B2
vowel,noun,B2
voyage,noun,B2
wage,noun,B2
wagon,noun,B2
waist,noun,B2
waistcoat,noun,B2
wait,noun,B2
wait,verb,B2
waiter,noun,B2
waitress,noun,B2
wake,noun,B2
wake,verb,B2
walk,noun,B2
walk,verb,B2
walkabout,noun,B2
walker,noun,B2
walking,noun,B2
wall,noun,B2
wallboard,noun,B2
wallet,noun,B2
walnut,noun,B2
wander,verb,B2
want,noun,B2
want,verb,B2
war,noun,B2
ward,noun,B2
wardrobe,noun,B2
warm,adjective,B2
warm,verb,B2
warmly,adverb,B2
warmth,noun,B2
warn,verb,B2
warning,noun,B2
warranty,noun,B2
warrior,noun,B2
warship,noun,B2
wartime,noun,B2
was,be-verb,B2
wash,noun,B2
wash,verb,B2
washbowl,noun,B2
washing machine,noun,B2
washing-up,noun,B2
wasp,noun,B2
waste,adjective,B2
waste,noun,B2
waste,verb,B2
wasteful,adjective,B2
watch,noun,B2
watch,verb,B2
water,noun,B2
water,verb,B2
waterfall,noun,B2
waterproof,adjective,B2
wave,noun,B2
wave,verb,B2
wax,noun,B2
wax,verb,B2
way,noun,B2
we,pronoun,B2
weak,adjective,B2
weaken,verb,B2
weakly,adverb,B2
weakness,noun,B2
wealth,noun,B2
wealthy,adjective,B2
weapon,noun,B2
wear,verb,B2
wearisome,adjective,B2
weary,adjective,B2
weather,noun,B2
weather forecast,noun,B2
weave,noun,B2
web,noun,B2
web page,noun,B2
webcam,noun,B2
website,noun,B2
wed,verb,B2
wedding,noun,B2
Wednesday,noun,B2
weed,noun,B2
week,noun,B2
weekday,noun,B2
weekend,noun,B2
weekly,adjective,B2
weekly,adverb,B2
weep,noun,B2
weigh,verb,B2
weight,noun,B2
weird,adjective,B2
welcome,adjective,B2
welcome,interjection,B2
welcome,noun,B2
welcome,verb,B2
welfare,noun,B2
well,adjective,B2
well,adverb,B2
well-balanced,adjective,B2
well-built,adjective,B2
well-dressed,adjective,B2
well-known,adjective,B2
well-organized/well-organised,adjective,B2
well-paid,adjective,B2
were,be-verb,B2
west,adjective,B2
west,adverb,B2
west,noun,B2
western,adjective,B2
westward,adverb,B2
wet,adjective,B2
wetland,noun,B2
whale,noun,B2
what,determiner,B2
what,pronoun,B2
whatever,determiner,B2
whatever,pronoun,B2
wheat,noun,B2
wheel,noun,B2
wheelchair,noun,B2
when,adverb,B2
when,conjunction,B2
whenever,adverb,B2
whenever,conjunction,B2
where,adverb,B2
where,conjunction,B2
whereas,conjunction,B2
wherever,conjunction,B2
whether,conjunction,B2
which,determiner,B2
which,pronoun,B2
whichever,determiner,B2
whichever,pronoun,B2
while,conjunction,B2
while,noun,B2
whip,verb,B2
whiskey/whisky,noun,B2
whisper,noun,B2
whisper,verb,B2
whistle,noun,B2
whistle,verb,B2
white,adjective,B2
white,noun,B2
who,pronoun,B2
whoever,pronoun,B2
whole,adjective,B2
whole,noun,B2
whom,pronoun,B2
whose,determiner,B2
whose,pronoun,B2
why,adverb,B2
wide,adjective,B2
wide,adverb,B2
widely,adverb,B2
widen,verb,B2
widespread,adjective,B2
widow,noun,B2
width,noun,B2
wife,noun,B2
wild,adjective,B2
wilderness,noun,B2
wildlife,noun,B2
wildly,adverb,B2
will,modal auxiliary,B2
will,noun,B2
willing,adjective,B2
willingly,adverb,B2
willingness,noun,B2
win,noun,B2
win,verb,B2
wind,noun,B2
wind,verb,B2
winding,adjective,B2
window,noun,B2
windscreen,noun,B2
windshield,noun,B2
windsurfing,noun,B2
windy,adjective,B2
wine,noun,B2
wing,noun,B2
wink,noun,B2
winner,noun,B2
winter,noun,B2
wipe,verb,B2
wire,noun,B2
wire,verb,B2
wisdom,noun,B2
wise,adjective,B2
wish,noun,B2
wish,verb,B2
wit,noun,B2
with,preposition,B2
withdraw,verb,B2
withdrawal,noun,B2
wither,verb,B2
within,preposition,B2
without,preposition,B2
witness,noun,B2
witness,verb,B2
witty,adjective,B2
wizard,adjective,B2
wolf,noun,B2
woman,noun,B2
wonder,noun,B2
wonder,verb,B2
wonderful,adjective,B2
wondrous,adjective,B2
wood,noun,B2
woodcarving,noun,B2
wooden,adjective,B2
wool,noun,B2
word,noun,B2
wordlessly,adverb,B2
work,noun,B2
work,verb,B2
workaholic,adjective,B2
workbench,noun,B2
worker,noun,B2
working,adjective,B2
workman,noun,B2
workout,noun,B2
workplace,noun,B2
workshop,noun,B2
worktable,noun,B2
world,noun,B2
worldly,adjective,B2
worldview,noun,B2
worldwide,adjective,B2
worldwide,adverb,B2
worm,noun,B2
worn,adjective,B2
wornout/worn out/worn-out,adjective,B2
worried,adjective,B2
worry,noun,B2
worry,verb,B2
worrying,adjective,B2
worse,adjective,B2
worse,adverb,B2
worse,noun,B2
worsen,verb,B2
worship,noun,B2
worst,adjective,B2
worst,adverb,B2
worst,noun,B2
worth,adjective,B2
worthless,adjective,B2
worthwhile,adjective,B2
worthy,adjective,B2
would,modal auxiliary,B2
wound,noun,B2
wound,verb,B2
wrap,noun,B2
wrap,verb,B2
wrapping,noun,B2
wreck,noun,B2
wrist,noun,B2
wristwatch,noun,B2
write,verb,B2
writer,noun,B2
writing,noun,B2
written,adjective,B2
wrong,adjective,B2
wrong,adverb,B2
wrongly,adverb,B2
X-ray,noun,B2
yacht,noun,B2
yard,noun,B2
yawn,noun,B2
yawn,verb,B2
yeah,adverb,B2
year,noun,B2
yearn,verb,B2
yell,noun,B2
yell,verb,B2
yellow,adjective,B2
yellow,noun,B2
yes,adverb,B2
yesterday,adverb,B2
yet,adverb,B2
yet,conjunction,B2
yield,verb,B2
yoga,noun,B2
yogurt/yoghurt,noun,B2
you,pronoun,B2
young,adjective,B2
your,determiner,B2
yours,pronoun,B2
yourself,pronoun,B2
youth,noun,B2
youthful,adjective,B2
yummy,adjective,B2
zebra,noun,B2
zip,noun,B2
zone,noun,B2
zoo,noun,B2
zoom,noun,B2
exterior,noun,C1
cloak,noun,C1
timid,adjective,C1
reluctantly,adverb,C1
complexity,noun,C1
concur,verb,C1
avid,adjective,C1
marvel,verb,C1
wing,noun,C1
enviable,adverb,C1
organizational,adjective,C1
psychiatrist,noun,C1
psychiatric,adjective,C1
clinical,adjective,C1
corps,noun,C1
forensic,adjective,C1
juvenile,noun,C1
juvenile,adjective,C1
jurisdiction,noun,C1
accustomed,adjective,C1
trauma,noun,C1
traumatic,adjective,C1
constraint,noun,C1
revealing,adjective,C1
eccentric,adjective,C1
sanctity,noun,C1
conform,verb,C1
norms,noun,C1
quirk,noun,C1
oddity,noun,C1
compel,verb,C1
compulsion,noun,C1
conceive,verb,C1
conceivable,adjective,C1
assertion,noun,C1
individuality,noun,C1
psyche,noun,C1
conformity,noun,C1
unconventional,adjective,C1
congregate,verb,C1
rally,verb,C1
resent,verb,C1
self-conscious,adjective,C1
wary,adjective,C1
stoke,verb,C1
dynamically,adverb,C1
hostess,noun,C1
perpetuate,verb,C1
naturalness,noun,C1
exhibitionist,noun,C1
isolate,verb,C1
isolated,adjective,C1
humble,verb,C1
humble,adjective,C1
refreshingly,adverb,C1
effortless,adjective,C1
vegetation,noun,C1
brief,verb,C1
respite,noun,C1
suffice,verb,C1
purity,noun,C1
gruelling,adjective,C1
cast,noun,C1
cast,verb,C1
cast,verb,C1
comprise,verb,C1
plaster,noun,C1
plaster,verb,C1
darkroom,noun,C1
induct,verb,C1
induction,noun,C1
stock,verb,C1
fossil,noun,C1
geological,adjective,C1
geologically,adverb,C1
house,verb,C1
specimen,noun,C1
enormously,adverb,C1
gem,noun,C1
explanatory,adjective,C1
vertical,adjective,C1
knowledgeable,adjective,C1
ordinarily,adverb,C1
hanging,noun,C1
hanging,noun,C1
tomb,noun,C1
formulate,verb,C1
resin,noun,C1
sacrifice,noun,C1
sacrifice,verb,C1
cleanly,adverb,C1
endorsement,noun,C1
stretching,noun,C1
continuity,noun,C1
shambles,noun,C1
claustrophobic,adjective,C1
claustrophobia,noun,C1
headstrong,adjective,C1
tact,noun,C1
tactful,adjective,C1
tactfully,adverb,C1
blister,noun,C1
blister,verb,C1
sponsorship,noun,C1
ego,noun,C1
class,verb,C1
saloon,noun,C1
lap,noun,C1
beforehand,adverb,C1
slob,noun,C1
coverage,noun,C1
unplug,verb,C1
gadget,noun,C1
rediscover,verb,C1
subtly,adverb,C1
brainwash,verb,C1
brainwashing,noun,C1
implicate,verb,C1
craft,verb,C1
malfunction,verb,C1
dependent,noun,C1
wayside,noun,C1
expire,verb,C1
con,verb,C1
con,noun,C1
puzzle,verb,C1
damply,adverb,C1
ghostly,adjective,C1
carrier,noun,C1
washtub,noun,C1
apt,adjective,C1
apt to,verb,C1
portable,adjective,C1
portable,noun,C1
ornamental,adjective,C1
placid,adjective,C1
placidly,adverb,C1
unmanageable,adjective,C1
appliance,noun,C1
relinquish,verb,C1
tedious,adjective,C1
tedium,noun,C1
exert,verb,C1
extortion,noun,C1
alleviate,verb,C1
elaborate,adjective,C1
elaborate,verb,C1
elaboration,noun,C1
detest,verb,C1
detestable,adjective,C1
suds,noun,C1
agreeable,adjective,C1
prowl,verb,C1
speculate,verb,C1
speculation,noun,C1
speculative,adjective,C1
peacock,noun,C1
disdain,noun,C1
reenact,verb,C1
torment,verb,C1
torment,noun,C1
extravagance,noun,C1
exploit,verb,C1
exploitation,noun,C1
mechanism,noun,C1
hence,adverb,C1
offspring,noun,C1
implicate,verb,C1
fit,adjective,C1
oblige,verb,C1
drive,verb,C1
drive,noun,C1
collaborate,verb,C1
collaborator,noun,C1
collaboration,noun,C1
collaborative,adjective,C1
showy,adjective,C1
wrangle,verb,C1
premise,noun,C1
advantageous,adjective,C1
parasite,noun,C1
fanciful,adjective,C1
poise,noun,C1
customary,adjective,C1
insightful,adjective,C1
notable,adjective,C1
vicious,adjective,C1
viciously,adverb,C1
pupil,noun,C1
withdrawn,adjective,C1
withdrawal,noun,C1
torturous,adjective,C1
depict,verb,C1
depiction,noun,C1
upheaval,noun,C1
shortlist,verb,C1
shortlist,noun,C1
uneventful,adjective,C1
pertinent,adjective,C1
pertain to,verb,C1
daydream,noun,C1
daydream,verb,C1
protagonist,noun,C1
simplicity,noun,C1
blockbuster,noun,C1
resonate,verb,C1
sequel,noun,C1
irony,noun,C1
acidic,adjective,C1
align,verb,C1
alignment,noun,C1
manipulation,noun,C1
suitor,noun,C1
deceit,noun,C1
alienate,verb,C1
persuasively,adverb,C1
compel,verb,C1
confinement,noun,C1
minutiae,noun,C1
peasant,noun,C1
inexplicable,adjective,C1
inexplicably,adverb,C1
pigeon,noun,C1
harass,verb,C1
harassment,noun,C1
believably,adverb,C1
readable,adjective,C1
cleverness,noun,C1
persecute,verb,C1
persecution,noun,C1
smug,adjective,C1
smugly,adverb,C1
ferocious,adjective,C1
ferociously,adverb,C1
hostile,adjective,C1
hostility,noun,C1
dismay,verb,C1
dismay,noun,C1
methodical,adjective,C1
ruthless,adjective,C1
ruthlessness,noun,C1
talkative,adjective,C1
awe,verb,C1
clan,noun,C1
privileged,adjective,C1
crumble,verb,C1
crumb,noun,C1
pace,verb,C1
closeness,noun,C1
rarity,noun,C1
evoke,verb,C1
repel,verb,C1
repellant,noun,C1
repellant,adjective,C1
aqua,adjective,C1
aquarium,noun,C1
insightful,adjective,C1
insightfully,adverb,C1
flashback,noun,C1
self-worth,noun,C1
agonize,verb,C1
cite,verb,C1
citation,noun,C1
recite,verb,C1
ecstasy,noun,C1
ecstatic,adjective,C1
ecstatically,adverb,C1
pleasurable,adjective,C1
nature,noun,C1
substantially,adverb,C1
favorably/favourably,adverb,C1
diversity,noun,C1
elitist,noun,C1
grumble,verb,C1
rumble,verb,C1
rumble,noun,C1
neglectful,adjective,C1
roundup,noun,C1
conscientious,adjective,C1
conscientiously,adverb,C1
indefinite,adjective,C1
indefinitely,adverb,C1
atmospheric,adjective,C1
fuse,verb,C1
fusion,noun,C1
robust,adjective,C1
robustly,adverb,C1
dismal,adjective,C1
dismally,adverb,C1
crave,verb,C1
craving,noun,C1
prospective,adjective,C1
swap,verb,C1
remotely,adverb,C1
splatter,verb,C1
automatic,verb,C1
automatically,adverb,C1
exhaust,verb,C1
violet,adjective,C1
bubbly,adjective,C1
chaotically,adverb,C1
apprehensive,adjective,C1
settee,noun,C1
trampoline,noun,C1
stamina,noun,C1
ploy,noun,C1
dither,verb,C1
overalls,noun,C1
unison,noun,C1
snail,noun,C1
bliss,noun,C1
inexhaustible,adjective,C1
acre,noun,C1
calf,noun,C1
heifer,noun,C1
ewe,noun,C1
adversary,noun,C1
victorious,adjective,C1
victoriously,adverb,C1
profound,adjective,C1
profoundly,adverb,C1
baldly,adverb,C1
bald,verb,C1
bearded,adjective,C1
professionalism,noun,C1
artistically,adverb,C1
popularization,noun,C1
pendulum,noun,C1
predecessor,noun,C1
boast,noun,C1
lapse,noun,C1
ceaseless,adjective,C1
ceaselessly,adverb,C1
climax,noun,C1
climactic,adjective,C1
anticlimactic,adjective,C1
scramble,noun,C1
forfeit,verb,C1
twitch,verb,C1
twitch,noun,C1
intellect,noun,C1
descent,noun,C1
shed,verb,C1
exodus,noun,C1
immortalize,verb,C1
genome,noun,C1
fraction,noun,C1
faction,noun,C1
physique,noun,C1
utensil,noun,C1
otter,noun,C1
clammy,adjective,C1
absolute,noun,C1
dispense,verb,C1
dispensable,adjective,C1
dispensary,noun,C1
indispensable,adjective,C1
diverge,verb,C1
divergence,noun,C1
divergent,adjective,C1
burst,noun,C1
superficial,adjective,C1
superficially,adverb,C1
aesthetic,adjective,C1
aesthetically,adverb,C1
scrutinize/scrutinise,verb,C1
scrutiny,noun,C1
quip,noun,C1
quip,verb,C1
woo,verb,C1
criteria,noun,C1
plausible,adjective,C1
plausibility,noun,C1
plausibly,adverb,C1
instinctive,adjective,C1
instinctively,adverb,C1
stylistic,adjective,C1
stylistically,adverb,C1
inheritance,noun,C1
inherent,adjective,C1
inherently,adverb,C1
tune,verb,C1
spontaneous,adjective,C1
spontaneously,adverb,C1
honk,verb,C1
honk,noun,C1
goose,noun,C1
innovate,verb,C1
innovation,noun,C1
innovative,adjective,C1
connoisseur,noun,C1
abstraction,noun,C1
tantrum,noun,C1
institute,verb,C1
discard,verb,C1
fatality,noun,C1
angle,verb,C1
stiffen,verb,C1
wooded,adjective,C1
hostile,adjective,C1
hostility,noun,C1
flatter,verb,C1
flattery,noun,C1
aimless,adjective,C1
aimlessly,adverb,C1
meaningless,adjective,C1
meaninglessly,adverb,C1
candid,adjective,C1
candidly,adverb,C1
vitality,noun,C1
provoke,verb,C1
provocative,adjective,C1
provocatively,adverb,C1
clench,verb,C1
haggle,verb,C1
scorn,noun,C1
scornful,adjective,C1
scornfully,adverb,C1
animatedly,adverb,C1
obscure,verb,C1
obscure,adjective,C1
obscurely,adverb,C1
elevate,verb,C1
elevation,noun,C1
pose,verb,C1
tedious,adjective,C1
tediously,adverb,C1
succession,noun,C1
formality,noun,C1
jog,verb,C1
mountaineer,noun,C1
pioneer,verb,C1
pioneer,noun,C1
quest,noun,C1
transatlantic,adjective,C1
rudiments,noun,C1
rudimentary,adjective,C1
paddle,verb,C1
immense,adjective,C1
immensely,adverb,C1
advisory,adjective,C1
trying,adjective,C1
adrenaline,noun,C1
tinker,verb,C1
tinker,noun,C1
lavatory,noun,C1
expedition,noun,C1
pinnacle,noun,C1
insecure,adjective,C1
insecurely,adverb,C1
reassure,verb,C1
reassurance,noun,C1
insensitive,adjective,C1
insensitively,adverb,C1
profess,verb,C1
drawback,noun,C1
resort,verb,C1
resort,noun,C1
oversee,verb,C1
overseer,noun,C1
estimation,noun,C1
commission,verb,C1
commission,noun,C1
liaison,noun,C1
stressfully,adverb,C1
loom,verb,C1
notwithstanding,preposition,C1
structurally,adverb,C1
structural,adjective,C1
chauffer,noun,C1
chauffer,verb,C1
sedentary,adjective,C1
rapport,noun,C1
landscape,verb,C1
consultation,noun,C1
consultancy,noun,C1
bloom,verb,C1
engineer,verb,C1
retention,noun,C1
quarry,noun,C1
specification,noun,C1
contract,verb,C1
contract,verb,C1
contractor,noun,C1
query,verb,C1
possessor,noun,C1
chill,verb,C1
chill,noun,C1
chilly,adjective,C1
frost,verb,C1
frosty,adjective,C1
frostily,adverb,C1
man,verb,C1
unmanned,adjective,C1
impersonal,adjective,C1
impersonally,adverb,C1
impersonate,verb,C1
impersonator,noun,C1
impersonation,noun,C1
buzzer,noun,C1
desert,verb,C1
desertion,noun,C1
unoccupied,adjective,C1
stuffy,adjective,C1
stuffily,adverb,C1
stuffiness,noun,C1
gape,verb,C1
gape,verb,C1
repute,verb,C1
toughness,noun,C1
recall,noun,C1
recollection,noun,C1
plumbing,noun,C1
usher,noun,C1
glum,adjective,C1
glumly,adverb,C1
gamely,adverb,C1
dissect,verb,C1
dissection,noun,C1
commend,verb,C1
commendation,noun,C1
thereby,adverb,C1
flick,verb,C1
flicker,noun,C1
unenviable,adjective,C1
unenviably,adverb,C1
voice,verb,C1
tread,noun,C1
allege,verb,C1
allegation,noun,C1
bribe,verb,C1
bribe,noun,C1
bribery,noun,C1
inclusion,noun,C1
inclusive,adjective,C1
inclusively,adverb,C1
unconvincing,adjective,C1
unconvincingly,adverb,C1
recharge,verb,C1
facilitation,noun,C1
condition,verb,C1
conditional,adjective,C1
conditionally,adverb,C1
tone,verb,C1
align,verb,C1
alignment,noun,C1
supple,adjective,C1
manicure,noun,C1
manicure,verb,C1
pedicure,noun,C1
facial,adjective,C1
facial,noun,C1
bouquet,noun,C1
